jour,gain_fcr_eur,gain_afrr_symetrique_eur,gain_afrr_hausse_eur,gain_afrr_baisse_eur,gain_mfrr_hausse_eur,gain_mfrr_baisse_eur,gain_total_eur
2024-07-17,782.2775,,1910.1200000000001,1910.1200000000001,79.999968,,4682.517468
2024-07-18,696.58,,1580.515,1580.515,79.999968,,3937.6099680000007
2024-07-19,737.72375,,1758.45,1758.45,79.999968,,4334.623718
2024-07-20,372.595,,1630.16,1637.2,79.999968,,3719.954968
2024-07-21,216.34,,1721.0,1721.0,79.999968,,3738.339968
2024-07-22,599.865,,3576.065,3090.065,79.999968,,7345.994968000001
2024-07-23,661.88,,3520.36,3520.36,79.999968,,7782.599968
2024-07-24,347.255,,2681.035,2681.035,79.999968,,5789.324968
2024-07-25,287.6,,2243.36,2243.36,79.999968,,4854.319968
2024-07-26,227.6,,1405.2,1415.2,79.999968,,3127.999968
2024-07-27,106.72,,1343.84,1343.84,37.8,,2832.2
2024-07-28,71.36,,957.255,957.255,24.816635,,2010.6866349999998
2024-07-29,207.76,,1260.62,1421.92,99.99993599999999,,2990.2999360000003
2024-07-30,404.08,,1941.86,1941.86,99.99993599999999,,4387.799936
2024-07-31,213.52,,2032.16,2032.16,99.99993599999999,,4377.839936
2024-08-01,320.655,,1615.06,1615.06,139.99996800000002,,3690.7749679999997
2024-08-02,330.355,,1328.82,1328.82,139.99996800000002,,3127.994968
2024-08-03,81.12,,1852.06,1852.06,12.323958000000001,,3797.5639579999997
2024-08-04,102.2,,1526.475,1526.475,28.659936000000002,,3183.8099359999997
2024-08-05,345.52,,1903.16,1936.78,99.99993599999999,,4285.459936
2024-08-06,403.13,,1643.18,1643.18,98.95104099999999,,3788.4410409999996
2024-08-07,227.56,,2132.82,2132.82,52.92,,4546.120000000001
2024-08-08,128.95,,2245.42,2245.42,99.99993599999999,,4719.789936
2024-08-09,124.00500000000001,,1049.18,1049.18,99.99993599999999,,2322.3649360000004
2024-08-10,68.4,,1078.0,1078.0,53.66767599999999,,2278.067676
2024-08-11,57.53,,935.28,935.28,69.131988,,1997.221988
2024-08-12,248.205,,1535.88,1535.88,99.680144,,3419.645144
2024-08-13,633.26,,1641.58,1641.58,124.442676,,4040.862676
2024-08-14,701.25,,1482.06,1482.06,139.99996800000002,,3805.369968
2024-08-15,91.41,,1022.495,1022.495,71.837468,,2208.2374680000003
2024-08-16,465.795,,1707.04,1707.04,123.330353,,4003.205353
2024-08-17,359.0725,,1491.76,1491.76,62.941426,,3405.5339259999996
2024-08-18,204.76,,1781.285,1781.285,71.28,,3838.61
2024-08-19,656.085,,1983.525,1983.525,99.70076999999999,,4722.835770000001
2024-08-20,699.97,,2118.125,2118.125,53.964551,,4990.184551
2024-08-21,508.36,,3651.72,3651.72,99.99993599999999,,7911.799935999999
2024-08-22,258.32,,1724.84,1724.84,60.416666,,3768.416666
2024-08-23,80.48,,1420.045,1420.045,60.0,,2980.57
2024-08-24,176.63,,2445.6,2445.6,18.799968,,5086.629968
2024-08-25,61.2,,1577.86,1577.86,39.999936,,3256.9199360000002
2024-08-26,565.24,,1627.96,1627.96,99.37493599999999,,3920.534936
2024-08-27,664.485,,3255.1,3255.1,139.246811,,7313.9318109999995
2024-08-28,795.84,,2355.79,2355.79,139.99996800000002,,5647.419968
2024-08-29,772.405,,1496.14,1496.14,139.99996800000002,,3904.6849680000005
2024-08-30,742.695,,1638.96,1638.96,139.99996800000002,,4160.614968
2024-08-31,358.14,,1673.42,1673.42,99.99993599999999,,3804.979936
2024-09-01,56.08,,1231.74,1231.74,90.66,,2610.22
2024-09-02,442.045,,1933.48,1933.48,139.99996800000002,,4449.004968
2024-09-03,839.36,,2489.7200000000003,2489.7200000000003,139.99996800000002,,5958.799968000001
2024-09-04,613.06125,,1752.2,1752.2,139.99996800000002,,4257.461218
2024-09-05,901.22,,2254.88,2254.88,139.99996800000002,,5550.979968000001
2024-09-06,813.94,,2022.06,2022.06,94.5,,4952.5599999999995
2024-09-07,113.45,,1132.04,1136.26,93.979968,,2475.729968
2024-09-08,62.0,,1194.335,1194.335,33.42,,2484.09
2024-09-09,143.235,,2653.7200000000003,2835.9,65.73976,,5698.594760000001
2024-09-10,218.0,,5135.1,5135.1,40.271603,,10528.471603
2024-09-11,200.46,,2994.08,2994.08,103.649936,,6292.269936
2024-09-12,438.795,,2041.96,2041.96,139.62830100000002,,4662.343301
2024-09-13,209.36,,1373.16,1386.98,139.99996800000002,,3109.499968
2024-09-14,231.345,,1782.82,1782.82,79.999968,,3876.9849679999998
2024-09-15,167.2,,1379.315,1379.315,29.299968,,2955.1299679999997
2024-09-16,700.86,,3129.2400000000002,3129.2400000000002,90.879936,,7050.219936
2024-09-17,916.3225,,5331.38,5331.38,67.486186,,11646.568686
2024-09-18,496.71,,3109.58,3109.58,139.242051,,6855.112051
2024-09-19,292.0,,1408.3,1408.3,142.759968,,3251.3599679999998
2024-09-20,95.0,,1468.18,1468.18,149.059968,,3180.419968
2024-09-21,232.78,,1151.21,1151.21,14.516218,,2549.716218
2024-09-22,93.025,,776.395,776.395,99.094728,,1744.909728
2024-09-23,147.68,,1330.1,1330.1,130.617676,,2938.497676
2024-09-24,147.7125,,1714.98,1714.98,139.905593,,3717.578093
2024-09-25,195.12,,771.575,771.575,104.719968,,1842.9899679999999
2024-09-26,287.96000000000004,,1212.6,1212.6,56.032468,,2769.1924679999997
2024-09-27,308.62,,1139.18,1139.18,59.735593,,2646.7155930000004
2024-09-28,197.92,,1371.025,1374.385,156.0,,3099.33
2024-09-29,332.64,,1280.135,1280.135,39.999936,,2932.909936
2024-09-30,515.52,,3639.7,3639.7,69.826041,,7864.746040999999
2024-10-01,987.52,,3337.855,3337.855,139.27226000000002,,7802.502259999999
2024-10-02,673.52,,2237.49,2237.49,139.99996800000002,,5288.499968
2024-10-03,543.42625,,2269.995,2269.995,199.79999999999998,,5283.21625
2024-10-04,691.9,,1497.4,1497.4,199.79999999999998,,3886.5000000000005
2024-10-05,746.105,,1365.305,1365.305,161.639904,,3638.3549040000003
2024-10-06,725.8875,,1081.325,1081.325,100.642019,,2989.1795190000003
2024-10-07,504.36,,1407.96,1407.96,198.760416,,3519.0404160000003
2024-10-08,666.56,,2620.32,2620.32,115.546875,,6022.746875000001
2024-10-09,379.28000000000003,,2260.84,2260.84,210.49125,,5111.451250000001
2024-10-10,616.66,,1701.6,1701.6,172.179936,,4192.039935999999
2024-10-11,350.40000000000003,,969.77,969.77,139.99996800000002,,2429.939968
2024-10-12,124.16,,1113.52,1140.68,99.99993599999999,,2478.3599360000003
2024-10-13,63.83,,742.365,798.805,128.24267600000002,,1733.242676
2024-10-14,557.385,,1276.31,1281.245,139.880593,,3254.8205929999995
2024-10-15,400.995,,1442.165,1490.345,139.99996800000002,,3473.504968
2024-10-16,359.68,,1449.03,1449.03,60.0,,3317.74
2024-10-17,272.08,,962.985,975.005,188.64577,,2398.7157700000002
2024-10-18,305.74,,835.1,835.1,140.520801,,2116.460801
2024-10-19,175.16,,746.555,821.455,30.0,,1773.17
2024-10-20,91.52,,487.6,493.9,7.92,,1080.94
2024-10-21,445.445,,1197.18,1197.18,138.62413500000002,,2978.4291350000003
2024-10-22,378.96000000000004,,1120.1399999999999,1120.1399999999999,139.99996800000002,,2759.239968
2024-10-23,417.27,,1044.975,1077.225,139.99996800000002,,2679.469968
2024-10-24,336.84000000000003,,1144.56,1149.135,139.99996800000002,,2770.534968
2024-10-25,225.36,,775.43,797.59,139.99996800000002,,1938.3799680000002
2024-10-26,101.6,,748.7099999999999,774.75,26.799936000000002,,1651.8599359999998
2024-10-27,97.939988,,757.905,757.905,183.816,,1797.565988
2024-10-28,231.935,,1171.44,1174.32,300.0,,2877.6949999999997
2024-10-29,218.92,,1379.96,1379.96,139.99996800000002,,3118.839968
2024-10-30,87.12,,1514.33,1549.91,127.095833,,3278.4558329999995
2024-10-31,189.495,,1679.44,1703.16,139.864135,,3711.959135
2024-11-01,167.4425,,1500.1200000000001,1503.14,25.56,,3196.2625000000003
2024-11-02,208.59,,1559.0149999999999,1559.18,97.019904,,3423.8049039999996
2024-11-03,162.88,,1430.6200000000001,1516.24,45.480000000000004,,3155.22
2024-11-04,277.44,,1243.7350000000001,1243.7350000000001,40.05702,,2804.9670200000005
2024-11-05,294.49,,1235.58,1235.58,99.84,,2865.49
2024-11-06,254.08,,1140.845,1140.845,99.84,,2635.61
2024-11-07,414.8,,1168.095,1168.095,95.09,,2846.08
2024-11-08,416.76,,1006.32,1024.64,95.03999999999999,,2542.76
2024-11-09,423.90999999999997,,1128.175,1192.455,60.365,,2804.9049999999997
2024-11-10,498.8,,1477.1200000000001,1516.02,40.20827,,3532.14827
2024-11-11,666.175,,1567.94,1660.94,16.942676,,3911.997676
2024-11-12,624.52,,1671.56,1671.56,95.03999999999999,,4062.68
2024-11-13,397.12,,1264.1,1264.1,99.99993599999999,,3025.319936
2024-11-14,222.54000000000002,,1148.86,1176.26,95.091666,,2642.7516659999997
2024-11-15,173.06,,805.64,983.3,95.03999999999999,,2057.04
2024-11-16,308.605,,1478.32,1478.32,31.76601,,3297.0110099999997
2024-11-17,424.28,,1727.56,1727.56,34.939583,,3914.339583
2024-11-18,404.55,,1135.455,1142.075,39.999936,,2722.079936
2024-11-19,563.64,,1623.135,1645.37,6.699936000000001,,3838.844936
2024-11-20,465.645,,1156.795,1330.355,9.079968000000001,,2961.874968
2024-11-21,431.9,,1004.285,1009.94,94.144583,,2540.269583
2024-11-22,364.96,,1104.61,1104.61,60.365,,2634.5449999999996
2024-11-23,522.94,,1420.665,1448.545,8.9375,,3401.0875
2024-11-24,173.12,,455.32,460.24,5.45101,,1094.13101
2024-11-25,653.1825,,497.8,520.34,49.999967999999996,,1721.3224680000003
2024-11-26,502.86,,1624.4,1628.4,120.0,,3875.6600000000003
2024-11-27,705.46,,1987.98,2008.8,38.779968,,4741.019968
2024-11-28,359.17625,,1135.68,1135.68,60.0,,2690.53625
2024-11-29,893.8199999999999,,1233.48,1300.38,60.0,,3487.6800000000003
2024-11-30,681.3525000000001,,1307.3,1390.38,92.992645,,3472.025145
2024-12-01,728.1800000000001,,1743.52,1768.82,20.625416,,4261.145415999999
2024-12-02,459.36,,1015.08,1132.06,131.42553,,2737.92553
2024-12-03,177.2,,876.96,880.84,520.299936,,2455.299936
2024-12-04,157.52,,688.62,695.16,499.99996799999997,,2041.2999679999998
2024-12-05,410.295,,1312.8600000000001,1384.58,122.157228,,3229.892228
2024-12-06,221.76,,1125.385,1160.465,60.0,,2567.6099999999997
2024-12-07,90.82,,650.8,665.0600000000001,6.0875,,1412.7675
2024-12-08,139.73,,832.9300000000001,840.065,16.539936,,1829.264936
2024-12-09,387.18,,1218.475,1328.655,212.10000000000002,,3146.41
2024-12-10,366.9625,,1237.675,1243.395,161.41996799999998,,3009.452468
2024-12-11,172.48499999999999,,1185.04,943.12,1225.059936,,3525.704936
2024-12-12,324.705,,1490.955,1505.055,660.0,,3980.715
2024-12-13,188.9925,,1466.86,1220.5,1194.375,,4070.7275
2024-12-14,157.66,,605.04,605.04,11.299968,,1379.0399679999998
2024-12-15,381.14,,1484.48,1710.78,23.499936,,3599.899936
2024-12-16,298.775,,952.22,956.8199999999999,164.574936,,2372.3899359999996
2024-12-17,277.71999999999997,,864.44,922.96,321.63993600000003,,2386.759936
2024-12-18,281.0,,1288.72,1288.72,30.544166,,2888.984166
2024-12-19,192.27,,1328.92,1328.92,62.899968,,2913.0099680000003
2024-12-20,271.1,,847.775,865.5550000000001,116.45621799999999,,2100.886218
2024-12-21,402.77875,,713.02,749.4,6.899102999999999,,1872.097853
2024-12-22,147.655,,610.465,625.795,9.381666000000001,,1393.296666
2024-12-23,392.62,,952.3,983.92,141.999936,,2470.8399360000003
2024-12-24,599.84,,1097.2,1133.54,190.07999999999998,,3020.66
2024-12-25,541.36375,,1366.44,1366.44,83.64,,3357.88375
2024-12-26,369.45625,,910.1,1030.84,196.80875,,2507.205
2024-12-27,246.54,,638.0,685.6,198.0,,1768.1399999999999
2024-12-28,225.435,,504.055,523.22,198.0,,1450.71
2024-12-29,412.16,,1434.1399999999999,1475.04,198.0,,3519.34
2024-12-30,256.22,,992.94,992.94,198.0,,2440.1000000000004
2024-12-31,900.94,,1763.22,2155.28,67.21996800000001,,4886.659968000001
2025-01-01,79.5325,,382.99,402.21999999999997,2.7,,867.4425000000001
2025-01-02,143.58,,385.93,391.36,71.429952,,992.299952
2025-01-03,150.555,,387.69,450.59999999999997,65.169984,,1054.014984
2025-01-04,69.55625,,355.59,355.59,62.963229,,843.6994789999999
2025-01-05,89.06,,336.63,402.98,3.5899199999999998,,832.2599200000001
2025-01-06,196.87875,,454.51,454.51,2.7,,1108.5987499999999
2025-01-07,227.44,,670.55,769.1800000000001,28.35988,,1695.52988
2025-01-08,276.89,,518.14,522.44,30.0,,1347.47
2025-01-09,259.33,,490.8375,495.6875,81.21089,,1327.06589
2025-01-10,240.49,,368.03,368.03,99.809832,,1076.3598319999999
2025-01-11,189.57125000000002,,451.05,523.52,50.759904000000006,,1214.9011540000001
2025-01-12,229.44,,513.52,548.6,63.559968,,1355.119968
2025-01-13,150.84,,301.155,344.065,191.92871799999998,,987.988718
2025-01-14,133.875,,249.975,249.975,427.59993599999996,,1061.424936
2025-01-15,222.755,,643.6925,652.6225000000001,612.52992,,2131.59992
2025-01-16,125.2,,590.35,469.77,86.789952,,1272.1099520000002
2025-01-17,125.75999999999999,,376.255,360.945,129.193582,,992.153582
2025-01-18,120.97812499999999,,294.415,294.415,69.9,,779.708125
2025-01-19,105.95,,328.76,328.76,25.029984,,788.499984
2025-01-20,70.7175,,449.85,449.85,286.012749,,1256.430249
2025-01-21,48.9175,,354.6775,354.6775,399.99993600000005,,1158.2724360000002
2025-01-22,90.13374999999999,,511.8875,517.6275,350.609952,,1470.258702
2025-01-23,202.64000000000001,,555.66,641.76,69.9,,1469.96
2025-01-24,233.45,,618.445,712.16,17.419968,,1581.4749679999998
2025-01-25,101.0675,,468.82,500.1,65.474103,,1135.4616030000002
2025-01-26,74.6,,454.8175,477.7275,3.4877960000000003,,1010.632796
2025-01-27,150.91,,492.23,492.23,2.918999,,1138.2889989999999
2025-01-28,258.216875,,839.15,839.15,4.229952,,1940.7468269999997
2025-01-29,229.6,,511.4,511.4,76.14,,1328.5400000000002
2025-01-30,267.16999999999996,,431.31,436.83,69.9,,1205.21
2025-01-31,223.31,,405.2775,439.32,69.9,,1137.8075000000001
2025-02-01,171.22,,400.615,402.53499999999997,49.217645,,1023.587645
2025-02-02,167.20125,,444.5,444.5,49.989551,,1106.190801
2025-02-03,148.57,,464.27,464.27,287.82,,1364.9299999999998
2025-02-04,244.1,,383.46,383.46,245.739936,,1256.759936
2025-02-05,127.36,,503.12,601.9,76.90717099999999,,1309.2871710000002
2025-02-06,127.17,,362.3825,362.3825,96.880994,,948.8159939999999
2025-02-07,158.90375,,507.79,507.79,28.195337,,1202.6790870000002
2025-02-08,119.08,,696.21,708.94,17.425665,,1541.655665
2025-02-09,118.93,,704.5725,766.3725000000001,49.999967999999996,,1639.874968
2025-02-10,146.43,,455.28499999999997,508.1925,69.9,,1179.8075
2025-02-11,155.84,,461.21999999999997,461.21999999999997,69.9,,1148.18
2025-02-12,132.16,,561.2,561.2,179.209375,,1433.7693749999999
2025-02-13,111.96,,355.24,358.76,185.599968,,1011.559968
2025-02-14,136.820625,,503.4675,505.65749999999997,122.10833299999999,,1268.053958
2025-02-15,136.890625,,498.84,498.84,34.62,,1169.1906249999997
2025-02-16,163.64,,715.08,715.08,30.579936000000004,,1624.3799360000003
2025-02-17,171.18,,446.38,449.59,147.558566,,1214.7085659999998
2025-02-18,195.74,,463.84,462.33,56.649894999999994,,1178.5598949999999
2025-02-19,251.4,,565.84,565.84,50.059135,,1433.139135
2025-02-20,279.75,,699.99,701.33,41.429952,,1722.4999520000001
2025-02-21,195.91,,677.3225,677.345,36.353437,,1586.9309369999999
2025-02-22,108.5625,,581.31,584.75,33.271875,,1307.8943749999999
2025-02-23,147.5,,629.86,641.91,20.286275,,1439.556275
2025-02-24,254.33625,,669.9,670.15,32.796794999999996,,1627.183045
2025-02-25,169.06,,499.74,548.5225,41.55915,,1258.88165
2025-02-26,230.25,,575.48,575.48,174.449952,,1555.659952
2025-02-27,149.4075,,548.25,414.51,147.48,,1259.6475
2025-02-28,106.36,,367.71,367.71,69.99993599999999,,911.7799359999999
2025-03-01,142.95499999999998,,483.78,522.94,30.939936,,1180.614936
2025-03-02,189.55,,561.98,561.98,49.24992,,1362.75992
2025-03-03,293.72,,480.8325,540.2925,69.684895,,1384.5298950000001
2025-03-04,309.6825,,449.825,467.865,69.9,,1297.2725
2025-03-05,332.02,,514.175,553.83,69.998895,,1470.023895
2025-03-06,332.23062500000003,,482.81,527.6,30.0,,1372.640625
2025-03-07,361.92,,471.83,504.585,28.329983999999996,,1366.664984
2025-03-08,113.339375,,303.69,315.11,4.769952,,736.909327
2025-03-09,156.94125,,372.36,384.62,29.189951999999998,,943.1112019999999
2025-03-10,314.25125,,561.48,586.66,69.475937,,1531.867187
2025-03-11,271.64,,442.665,464.265,119.478125,,1298.0481250000003
2025-03-12,238.2225,,435.32,443.58,70.421875,,1187.544375
2025-03-13,204.32,,359.625,346.895,69.9,,980.7399999999999
2025-03-14,143.05,,365.95,349.18,99.99993599999999,,958.179936
2025-03-15,129.6975,,439.5225,439.5225,59.109984,,1067.852484
2025-03-16,144.2,,472.42,490.67,60.299904,,1167.589904
2025-03-17,239.04,,626.8175,630.35,67.959936,,1564.167436
2025-03-18,410.5975,,578.28,578.28,64.999968,,1632.157468
2025-03-19,397.55,,636.4075,637.6375,64.999968,,1736.594968
2025-03-20,222.08,,530.67,530.67,39.999936,,1323.419936
2025-03-21,200.42000000000002,,420.68,420.68,3.099936,,1044.879936
2025-03-22,75.33,,324.48,327.58,3.22992,,730.61992
2025-03-23,109.16,,358.215,362.4525,64.35652999999999,,894.18403
2025-03-24,285.505,,696.9525,808.735,60.052083,,1851.2445830000001
2025-03-25,353.37,,568.71,579.7,60.0,,1561.7800000000002
2025-03-26,255.52,,553.95,556.6975,60.0,,1426.1675
2025-03-27,204.12,,453.09,493.7225,60.0,,1210.9325000000001
2025-03-28,250.998125,,557.67,582.235,10.520769999999999,,1401.423895
2025-03-29,229.4075,,517.46,533.63,49.56,,1330.0575
2025-03-30,139.559992,,414.8,442.33,13.939931999999999,,1010.6299240000001
2025-03-31,287.21,,720.76,723.25,149.70998400000002,,1880.929984
2025-04-01,463.5,,1205.0775,1219.4375,100.94325400000001,,2988.958254
2025-04-02,488.37,,959.52,961.02,70.21802,,2479.1280199999997
2025-04-03,462.0,,1038.22875,1077.69875,128.889015,,2706.816515
2025-04-04,422.78,,943.28375,943.28375,15.500072000000001,,2324.8475719999997
2025-04-05,163.68375,,703.5649999999999,703.5649999999999,10.034848,,1580.8485979999998
2025-04-06,136.91750000000002,,1208.4825,1208.4825,30.0,,2583.8825
2025-04-07,438.29,,822.5,833.85,90.0,,2184.64
2025-04-08,471.83,,1469.65375,1469.65375,90.0,,3501.1375
2025-04-09,448.04,,915.58,935.16,70.20827,,2368.9882700000003
2025-04-10,282.20625,,670.77,649.32,50.208301,,1652.5045509999998
2025-04-11,226.9775,,623.32,626.4300000000001,75.199968,,1551.9274679999999
2025-04-12,68.64,,704.6899999999999,704.6899999999999,30.470833,,1508.490833
2025-04-13,69.03,,745.0275,745.0275,39.14375,,1598.22875
2025-04-14,391.4,,611.055,632.065,90.0,,1724.52
2025-04-15,261.52,,2919.4575,2323.4275,48.95202,,5553.3570199999995
2025-04-16,312.68,,3858.5625,3847.0025,89.567916,,8107.812916000001
2025-04-17,390.53499999999997,,1528.9125,1043.45,90.0,,3052.8975
2025-04-18,179.06,,980.1525,679.07875,50.416635,,1888.7078850000003
2025-04-19,54.3,,609.87,481.935,9.872347999999999,,1155.9773480000001
2025-04-20,67.0,,545.395,525.7025,29.785937,,1167.883437
2025-04-21,100.34,,457.4525,396.92875,89.375,,1044.09625
2025-04-22,420.8,,2073.6825,924.5225,90.0,,3509.005
2025-04-23,201.26749999999998,,1014.32375,1009.4762499999999,175.015025,,2400.0825250000003
2025-04-24,367.1425,,983.63375,767.09375,90.0,,2207.87
2025-04-25,293.88,,925.365,653.9350000000001,90.0,,1963.1799999999998
2025-04-26,67.58,,1081.7575,718.41,69.99993599999999,,1937.7474359999999
2025-04-27,48.48,,1169.6,986.075,69.9,,2274.055
2025-04-28,332.52,,926.545,718.455,69.9,,2047.42
2025-04-29,286.26,,910.1325,772.6725,43.94315,,2013.0081500000001
2025-04-30,285.56,,705.5825,568.66125,60.0,,1619.80375
2025-05-01,179.32,,292.06,315.49,10.520769999999999,,797.39077
2025-05-02,300.63374999999996,,651.08125,570.4775,29.791666,,1551.984166
2025-05-03,54.36375,,478.175,424.375,5.745265,,962.6590150000001
2025-05-04,48.86,,442.95750000000004,390.8475,3.768077,,886.433077
2025-05-05,140.68,,348.08,331.36,7.955697000000001,,828.075697
2025-05-06,241.18,,1002.7125,678.775,9.979103,,1932.646603
2025-05-07,376.28499999999997,,815.19125,754.8562499999999,14.769984,,1961.102484
2025-05-08,160.72,,285.73,246.41,7.999968000000001,,700.859968
2025-05-09,233.06,,391.1025,335.4975,7.999968000000001,,967.659968
2025-05-10,99.16,,985.4399999999999,566.87,63.379968000000005,,1714.8499679999998
2025-05-11,106.0,,1278.7275,791.17,30.0,,2205.8975
2025-05-12,253.08,,625.43,520.33,127.50363,,1526.34363
2025-05-13,551.61,,1160.82375,837.51125,134.932604,,2684.8776040000002
2025-05-14,213.5,,499.68375000000003,414.56874999999997,70.578125,,1198.330625
2025-05-15,275.8875,,391.78999999999996,418.36,60.0,,1146.0375
2025-05-16,131.8975,,736.82625,651.275,74.4,,1594.39875
2025-05-17,92.16,,771.91,654.69,69.99993599999999,,1588.759936
2025-05-18,52.18,,662.8575,590.655,40.916066,,1346.6085659999999
2025-05-19,212.28,,474.67,417.6,69.59489500000001,,1174.1448950000001
2025-05-20,494.12,,1128.89875,914.6850000000001,78.20252500000001,,2615.9062750000003
2025-05-21,299.5375,,901.96,463.52,89.87802,,1754.89552
2025-05-22,231.3425,,777.36,400.89,64.949952,,1474.542452
2025-05-23,299.6475,,464.53875,278.2125,109.99996800000001,,1152.398718
2025-05-24,143.7325,,441.21999999999997,433.23,49.999967999999996,,1068.182468
2025-05-25,42.7175,,512.74,407.045,22.153093,,984.6555930000001
2025-05-26,306.84000000000003,,528.50125,483.1925,7.999968000000001,,1326.5337180000001
2025-05-27,514.3299999999999,,880.0600000000001,642.52,29.770833,,2066.680833
2025-05-28,351.15999999999997,,784.59375,513.7075,55.640025,,1705.1012749999998
2025-05-29,96.7825,,433.64,299.6075,57.621914999999994,,887.6519149999999
2025-05-30,198.54,,649.04125,510.17,69.772291,,1427.523541
2025-05-31,92.4,,936.52,430.99,30.0,,1489.91
2025-06-01,79.92,,778.0925,461.0725,12.93952,,1332.02452
2025-06-02,393.95,,970.25,610.22,135.0,,2109.42
2025-06-03,544.98,,1442.68625,881.13125,70.578125,,2939.375625
2025-06-04,404.2325,,626.44125,382.61625,35.539968,,1448.829968
2025-06-05,316.68,,635.82,549.78,49.849343,,1552.129343
2025-06-06,398.18,,536.5525,516.38,135.0,,1586.1125000000002
2025-06-07,60.017500000000005,,651.5699999999999,472.12,31.09375,,1214.80125
2025-06-08,159.96,,638.3924999999999,567.6625,30.0,,1396.0149999999999
2025-06-09,146.28,,309.16,224.04,30.0,,709.48
2025-06-10,380.68,,841.29875,488.47625,98.597885,,1809.0528849999998
2025-06-11,308.9575,,835.77,512.17,31.929343,,1688.826843
2025-06-12,314.24,,1029.6975,776.0025,91.74998400000001,,2211.689984
2025-06-13,309.205,,771.52,489.19,63.912988999999996,,1633.827989
2025-06-14,70.12,,696.58125,469.65,34.239223,,1270.590473
2025-06-15,90.55499999999999,,771.6899999999999,491.90749999999997,12.22992,,1366.38242
2025-06-16,411.16,,1206.07375,715.5125,30.0,,2362.74625
2025-06-17,402.52,,1500.035,909.36,53.621275,,2865.536275
2025-06-18,347.63625,,1183.9775,765.88875,67.059936,,2364.562436
2025-06-19,420.48,,1268.32,833.11,66.24,,2588.1499999999996
2025-06-20,395.15000000000003,,1121.945,781.915,69.9,,2368.9100000000003
2025-06-21,139.32375,,1300.2275,631.145,76.30992,,2147.00617
2025-06-22,154.87375,,848.5975,570.0875,31.927155,,1605.485905
2025-06-23,300.02,,1273.98,799.21375,11.679936,,2384.893686
2025-06-24,904.68875,,1676.27,1111.6,60.308061,,3752.866811
2025-06-25,547.263125,,1386.19875,819.18125,109.48767600000001,,2862.1308010000002
2025-06-26,405.32,,786.66,514.08,52.554608,,1758.6146079999999
2025-06-27,306.455,,987.0625,493.03125,63.389952,,1849.938702
2025-06-28,143.355,,856.0899999999999,456.34,100.40995199999999,,1556.1949519999998
2025-06-29,204.81,,931.4300000000001,548.8425,88.030312,,1773.112812
2025-06-30,509.90000000000003,,897.01,632.27,99.189984,,2138.369984
2025-07-01,671.494375,,1190.9825,918.735,30.720729,,2811.932604
2025-07-02,642.5125,,993.68,607.15,59.6875,,2303.03
2025-07-03,470.82,,1248.45625,626.8875,178.75,,2524.9137499999997
2025-07-04,434.02,,945.22,596.43,69.9,,2045.5700000000002
2025-07-05,243.33,,543.805,392.79375,51.869952,,1231.798702
2025-07-06,239.85625,,608.75,373.46,33.439968,,1255.506218
2025-07-07,351.95,,2455.1800000000003,1775.1,60.0,,4642.23
2025-07-08,527.42875,,3299.11,5217.99,45.16613,,9089.69488
2025-07-09,550.79,,3629.5975,3577.89,129.999936,,7888.277436
2025-07-10,418.22999999999996,,1908.7725,1655.225,60.0,,4042.2275
2025-07-11,359.7275,,1404.63,799.53,69.9,,2633.7875
2025-07-12,305.3775,,883.8675000000001,630.5375,50.20726,,1869.9897600000002
2025-07-13,223.96,,744.4275,476.9475,70.089984,,1515.424984
2025-07-14,285.3,,741.0,400.87,78.48998399999999,,1505.6599840000001
2025-07-15,376.7475,,1248.65,748.51,70.088374,,2443.995874
2025-07-16,308.47,,1183.12625,865.055,75.027051,,2431.678301
2025-07-17,374.09375,,927.07375,549.63625,208.594583,,2059.398333
2025-07-18,333.61,,774.48,462.39,130.83327,,1701.31327
2025-07-19,162.8,,637.74,383.33,107.585921,,1291.455921
2025-07-20,98.71,,341.0225,264.34499999999997,48.113493999999996,,752.1909939999998
2025-07-21,201.64875,,1204.2925,885.38,76.18992,,2367.5111699999998
2025-07-22,381.16,,2457.13,1180.64,89.856145,,4108.786145
2025-07-23,443.2,,1294.1399999999999,801.0,90.0,,2628.34
2025-07-24,363.36,,1245.05,784.94,129.58327,,2522.93327
2025-07-25,316.84250000000003,,1633.785,840.2975,90.0,,2880.925
2025-07-26,100.17999999999999,,902.5,495.61,39.999936,,1538.289936
2025-07-27,162.9,,1026.68,689.6225000000001,41.395296,,1920.5977960000002
2025-07-28,313.82,,1159.07,799.86,86.059984,,2358.809984
2025-07-29,463.4675,,1615.99,1419.845,109.75548900000001,,3609.057989
2025-07-30,376.91375,,955.75,625.29,114.23535299999999,,2072.1891029999997
2025-07-31,368.28999999999996,,1185.82,824.65,90.0,,2468.7599999999998
2025-08-01,293.26,,938.62625,539.3375,171.91996799999998,,1943.143718
2025-08-02,164.076875,,629.65,378.37,98.08992,,1270.186795
2025-08-03,205.4,,572.0649999999999,428.385,30.489984,,1236.339984
2025-08-04,416.82125,,1479.27,813.4300000000001,138.209952,,2847.731202
2025-08-05,510.15,,2175.75,1489.98,31.968317,,4207.848317
2025-08-06,585.53,,2277.2200000000003,1969.49,149.04,,4981.28
2025-08-07,428.08875,,1067.86,736.3299999999999,159.999936,,2392.278686
